schidkn,sex,frl,reg_size,reg_size_aid,small_size,white,black,other,totexp,tmathss,treadss
51,boy,no,0,0,1,1,0,0,15,520,460
65,girl,no,0,0,1,1,0,0,15,484,448
74,girl,yes,0,0,1,0,1,0,14,489,430
37,girl,no,1,0,0,1,0,0,5,506,538
36,girl,no,1,0,0,1,0,0,15,489,442
3,boy,yes,0,1,0,0,0,1,9,439,451
59,girl,no,0,1,0,1,0,0,8,520,518
65,boy,yes,0,0,1,1,0,0,15,484,425
1,boy,no,0,0,1,1,0,0,14,547,456
45,boy,yes,1,0,0,0,1,0,12,412,400
50,boy,yes,0,0,1,1,0,0,6,513,447
37,girl,no,0,1,0,1,0,0,11,528,463
33,girl,yes,0,0,1,0,1,0,14,444,447
35,boy,yes,1,0,0,1,0,0,4,468,405
24,girl,no,0,0,1,0,1,0,13,506,433
47,girl,no,0,1,0,1,0,0,15,468,442
5,girl,no,0,1,0,1,0,0,8,489,428
32,boy,no,0,0,1,0,1,0,1,439,419
47,boy,no,0,1,0,1,0,0,15,473,445
44,girl,yes,0,1,0,1,0,0,0,513,408
43,boy,no,1,0,0,1,0,0,3,449,422
63,boy,no,1,0,0,1,0,0,10,489,467
16,girl,yes,0,0,1,0,1,0,1,513,436
17,girl,yes,0,0,1,1,0,0,5,463,411
19,boy,yes,1,0,0,0,1,0,6,439,410
16,girl,yes,0,1,0,0,1,0,17,484,434
40,girl,yes,1,0,0,1,0,0,2,513,474
12,girl,yes,1,0,0,1,0,0,20,506,455
25,boy,no,1,0,0,1,0,0,18,459,419
7,girl,no,1,0,0,1,0,0,0,602,507
18,girl,no,1,0,0,1,0,0,10,520,453
22,girl,yes,1,0,0,0,1,0,24,547,455
76,girl,yes,1,0,0,1,0,0,2,478,410
4,girl,no,1,0,0,1,0,0,8,463,414
4,girl,no,1,0,0,1,0,0,8,484,431
41,boy,no,0,0,1,1,0,0,8,576,580
36,boy,no,1,0,0,1,0,0,15,463,427
72,boy,yes,1,0,0,1,0,0,8,506,425
68,boy,yes,1,0,0,1,0,0,16,412,410
21,boy,yes,1,0,0,0,1,0,1,444,402
71,boy,no,1,0,0,1,0,0,6,484,427
29,girl,no,1,0,0,0,1,0,5,576,427
33,girl,yes,1,0,0,0,1,0,6,423,386
57,girl,yes,1,0,0,0,1,0,2,405,391
28,boy,yes,0,0,1,0,1,0,6,506,421
9,boy,no,1,0,0,1,0,0,8,500,451
71,boy,no,1,0,0,1,0,0,6,513,416
34,boy,no,1,0,0,1,0,0,17,454,414
23,boy,no,1,0,0,1,0,0,20,576,490
60,boy,yes,1,0,0,1,0,0,13,454,439
67,boy,yes,0,1,0,1,0,0,13,489,428
3,girl,no,0,0,1,1,0,0,9,602,451
68,girl,no,1,0,0,0,1,0,16,500,451
37,boy,yes,0,0,1,0,1,0,1,434,422
63,boy,yes,0,1,0,1,0,0,7,559,472
72,girl,no,0,0,1,1,0,0,6,528,467
43,boy,no,0,0,1,1,0,0,15,449,400
21,girl,yes,0,1,0,0,1,0,5,449,418
66,boy,no,0,0,1,1,0,0,15,559,503
16,boy,yes,0,1,0,0,1,0,6,418,411
24,girl,no,1,0,0,0,1,0,6,473,400
18,boy,yes,1,0,0,1,0,0,10,520,428
73,boy,no,1,0,0,1,0,0,19,484,431
6,girl,no,0,0,1,1,0,0,12,463,416
24,boy,no,1,0,0,0,1,0,6,473,443
38,boy,yes,0,0,1,1,0,0,8,459,424
2,boy,no,1,0,0,0,1,0,6,444,400
55,boy,no,0,1,0,1,0,0,13,506,428
36,girl,no,0,1,0,1,0,0,14,513,458
16,boy,yes,0,0,1,0,1,0,2,494,443
28,boy,yes,0,1,0,0,1,0,10,478,445
66,boy,yes,0,1,0,1,0,0,13,478,455
27,boy,no,1,0,0,0,1,0,0,468,439
76,girl,yes,1,0,0,1,0,0,1,405,386
74,girl,yes,0,0,1,0,1,0,12,412,418
60,girl,yes,0,1,0,0,1,0,5,423,414
67,boy,no,0,1,0,1,0,0,13,392,403
35,girl,no,1,0,0,1,0,0,4,520,430
71,girl,no,0,1,0,1,0,0,2,489,451
51,girl,no,1,0,0,1,0,0,13,520,443
74,boy,no,0,1,0,1,0,0,8,434,421
76,girl,no,1,0,0,1,0,0,1,513,445
17,boy,no,0,1,0,1,0,0,8,520,442
41,girl,no,1,0,0,1,0,0,15,576,495
72,boy,no,0,0,1,1,0,0,6,626,474
64,boy,yes,0,0,1,1,0,0,19,384,380
9,boy,no,0,1,0,1,0,0,14,513,458
31,girl,yes,1,0,0,0,1,0,0,536,439
16,boy,yes,1,0,0,0,1,0,8,412,422
51,boy,yes,0,1,0,1,0,0,12,473,437
28,boy,no,0,0,1,0,1,0,8,494,443
38,girl,yes,0,1,0,1,0,0,8,405,405
1,boy,no,1,0,0,1,0,0,5,484,461
68,girl,no,1,0,0,1,0,0,10,478,427
54,girl,no,0,0,1,1,0,0,12,500,453
54,girl,no,0,0,1,1,0,0,12,484,418
20,girl,no,0,1,0,0,1,0,1,473,448
6,girl,no,0,1,0,1,0,0,11,478,456
12,boy,yes,1,0,0,1,0,0,20,489,434
62,girl,yes,1,0,0,1,0,0,16,459,413
72,boy,no,1,0,0,1,0,0,8,513,470
41,boy,no,1,0,0,1,0,0,15,478,455
56,girl,no,0,0,1,1,0,0,3,429,408
40,girl,yes,0,1,0,1,0,0,21,484,440
70,girl,yes,0,0,1,1,0,0,8,528,450
58,boy,no,0,1,0,1,0,0,3,478,425
12,boy,yes,1,0,0,1,0,0,20,484,422
47,girl,no,0,1,0,1,0,0,15,528,453
44,girl,yes,0,0,1,1,0,0,3,547,492
23,boy,yes,0,0,1,0,1,0,11,434,376
22,girl,yes,1,0,0,0,1,0,11,484,431
78,boy,yes,1,0,0,1,0,0,8,423,424
32,boy,yes,1,0,0,0,1,0,2,468,431
25,boy,yes,0,1,0,1,0,0,2,468,410
41,boy,no,1,0,0,1,0,0,15,602,514
67,boy,no,0,1,0,1,0,0,13,473,413
55,girl,no,1,0,0,1,0,0,13,478,403
4,boy,no,0,0,1,1,0,0,0,463,418
69,boy,no,0,1,0,1,0,0,6,473,437
72,girl,yes,1,0,0,1,0,0,12,412,413
3,girl,yes,1,0,0,1,0,0,8,500,416
36,girl,no,1,0,0,1,0,0,15,478,472
8,boy,no,0,0,1,1,0,0,13,484,439
39,girl,yes,0,1,0,1,0,0,5,494,439
23,girl,yes,0,1,0,0,1,0,21,484,418
16,girl,yes,0,0,1,0,1,0,1,434,414
36,girl,no,0,0,1,1,0,0,7,459,447
10,boy,yes,0,0,1,1,0,0,12,459,424
37,girl,no,0,0,1,0,1,0,13,506,487
56,girl,no,1,0,0,1,0,0,3,434,380
18,boy,yes,1,0,0,0,1,0,10,454,403
56,boy,no,1,0,0,0,1,0,3,439,397
38,boy,yes,1,0,0,1,0,0,13,449,414
52,girl,no,0,0,1,1,0,0,14,528,443
17,girl,no,0,0,1,0,1,0,20,478,422
55,girl,no,0,1,0,1,0,0,13,576,487
7,girl,no,0,1,0,1,0,0,3,506,458
34,girl,no,0,0,1,1,0,0,2,459,439
28,girl,yes,0,1,0,0,1,0,10,444,437
18,boy,yes,1,0,0,0,1,0,10,405,403
43,boy,no,0,0,1,1,0,0,15,463,403
32,girl,yes,1,0,0,0,1,0,3,412,400
31,girl,yes,1,0,0,0,1,0,0,468,416
63,girl,no,0,1,0,1,0,0,12,459,439
3,boy,yes,0,0,1,1,0,0,9,473,430
15,girl,yes,1,0,0,0,1,0,11,489,430
68,boy,no,1,0,0,1,0,0,16,494,492
51,girl,yes,0,1,0,0,1,0,12,478,436
10,boy,no,0,1,0,1,0,0,12,439,418
52,girl,no,0,1,0,1,0,0,18,536,476
10,boy,yes,0,1,0,1,0,0,12,459,427
51,girl,no,0,0,1,1,0,0,10,412,437
41,boy,no,1,0,0,1,0,0,15,478,437
9,girl,yes,0,1,0,1,0,0,11,444,437
40,boy,yes,0,0,1,1,0,0,4,576,468
55,boy,no,0,1,0,1,0,0,13,506,490
7,girl,yes,0,0,1,1,0,0,4,418,402
51,boy,no,1,0,0,0,0,1,11,528,453
22,boy,yes,0,1,0,0,1,0,16,506,437
65,boy,yes,0,1,0,0,1,0,9,506,514
28,boy,yes,1,0,0,0,1,0,7,459,413
22,boy,yes,0,0,1,0,1,0,3,468,433
20,girl,no,1,0,0,0,1,0,4,513,447
8,boy,no,1,0,0,1,0,0,13,463,430
56,girl,yes,0,1,0,0,1,0,7,405,398
25,boy,yes,0,0,1,0,1,0,12,506,456
61,girl,no,0,1,0,1,0,0,8,559,458
24,girl,no,0,0,1,0,1,0,13,494,442
64,girl,no,1,0,0,1,0,0,11,468,453
12,girl,yes,0,1,0,1,0,0,12,536,456
47,boy,no,0,0,1,1,0,0,11,484,414
33,boy,yes,0,0,1,0,1,0,1,423,421
71,boy,no,1,0,0,1,0,0,6,520,458
9,boy,no,0,1,0,1,0,0,14,484,465
72,boy,no,0,0,1,1,0,0,16,459,411
37,boy,yes,0,1,0,0,1,0,0,384,419
32,boy,yes,0,0,1,0,1,0,14,444,421
42,boy,no,0,0,1,0,0,1,10,489,458
10,girl,no,1,0,0,1,0,0,3,506,451
7,boy,yes,0,1,0,1,0,0,9,576,470
8,girl,yes,1,0,0,1,0,0,13,434,402
20,girl,no,0,1,0,0,1,0,12,449,421
3,girl,no,0,1,0,1,0,0,9,547,497
79,boy,no,1,0,0,1,0,0,13,434,421
51,girl,no,0,1,0,0,1,0,5,626,627
15,girl,yes,0,1,0,0,1,0,3,489,456
74,girl,no,0,1,0,1,0,0,8,547,445
50,boy,no,1,0,0,1,0,0,13,513,463
48,girl,yes,1,0,0,1,0,0,4,513,433
28,boy,yes,0,0,1,0,1,0,3,449,440
2,girl,no,0,1,0,1,0,0,17,454,410
52,girl,no,0,1,0,1,0,0,18,520,474
67,boy,yes,0,1,0,1,0,0,13,449,418
23,girl,yes,1,0,0,0,1,0,1,513,422
75,boy,no,0,0,1,1,0,0,3,536,424
5,girl,yes,1,0,0,1,0,0,8,434,418
44,boy,yes,0,1,0,1,0,0,0,459,416
71,boy,no,0,0,1,1,0,0,20,454,416
50,girl,no,0,1,0,1,0,0,12,528,448
68,boy,yes,0,1,0,0,1,0,10,500,418
69,boy,yes,0,0,1,1,0,0,6,463,424
61,boy,yes,1,0,0,1,0,0,22,392,403
66,girl,no,1,0,0,1,0,0,8,468,428
4,boy,no,1,0,0,1,0,0,8,513,436
19,girl,yes,0,1,0,0,1,0,1,520,424
76,girl,no,0,0,1,1,0,0,22,444,393
22,boy,yes,1,0,0,0,1,0,24,468,453
79,girl,no,1,0,0,1,0,0,13,520,440
51,girl,no,0,0,1,0,1,0,16,468,422
70,girl,no,1,0,0,1,0,0,10,547,483
24,girl,no,0,0,1,0,1,0,5,444,421
60,boy,no,0,0,1,1,0,0,11,423,397
38,boy,yes,1,0,0,1,0,0,13,576,467
66,boy,no,1,0,0,1,0,0,8,429,418
7,boy,no,0,0,1,0,1,0,6,459,421
56,girl,no,0,1,0,1,0,0,7,444,405
64,girl,no,0,0,1,1,0,0,19,513,554
5,girl,no,0,1,0,1,0,0,8,489,428
74,boy,yes,0,0,1,1,0,0,14,602,463
54,girl,no,1,0,0,1,0,0,13,520,518
16,girl,yes,1,0,0,0,1,0,8,434,421
20,boy,no,0,1,0,0,1,0,12,439,398
72,girl,yes,0,1,0,1,0,0,10,489,465
16,girl,yes,0,1,0,0,1,0,17,454,419
49,girl,no,0,1,0,1,0,0,9,520,450
68,girl,yes,0,0,1,0,1,0,8,468,413
25,girl,yes,0,0,1,1,0,0,12,528,424
4,girl,yes,0,1,0,1,0,0,7,418,398
21,boy,no,0,1,0,0,1,0,15,459,413
59,boy,no,0,1,0,1,0,0,8,489,416
59,girl,yes,0,1,0,0,1,0,8,463,422
23,girl,no,1,0,0,0,1,0,20,602,490
27,girl,yes,0,1,0,0,1,0,10,547,447
22,boy,yes,1,0,0,0,1,0,1,468,380
35,boy,yes,0,1,0,1,0,0,12,444,384
28,boy,yes,0,1,0,0,1,0,5,434,430
61,boy,no,0,1,0,1,0,0,8,528,437
37,girl,yes,0,1,0,0,1,0,0,459,436
28,boy,no,0,0,1,0,1,0,6,520,447
41,girl,no,0,0,1,1,0,0,8,454,434
33,girl,yes,1,0,0,0,1,0,6,405,380
30,boy,yes,0,0,1,0,1,0,2,536,490
2,girl,no,0,1,0,1,0,0,17,494,410
10,girl,no,1,0,0,1,0,0,3,489,461
29,girl,yes,1,0,0,0,1,0,5,494,458
58,girl,no,0,0,1,1,0,0,8,528,480
79,boy,yes,0,1,0,1,0,0,12,473,407
1,girl,no,1,0,0,1,0,0,5,478,433
40,girl,yes,1,0,0,1,0,0,2,559,495
23,boy,no,0,0,1,1,0,0,11,602,468
20,girl,yes,0,1,0,0,1,0,12,506,443
72,girl,no,0,1,0,1,0,0,10,489,447
53,girl,yes,0,1,0,0,1,0,9,513,418
44,girl,yes,1,0,0,0,1,0,24,494,430
5,girl,no,1,0,0,1,0,0,8,412,416
35,girl,no,0,0,1,1,0,0,5,473,447
63,girl,no,1,0,0,1,0,0,10,547,497
20,girl,no,0,0,1,0,1,0,21,559,492
29,boy,yes,0,0,1,0,1,0,5,536,463
23,girl,yes,1,0,0,0,1,0,1,528,425
9,boy,no,1,0,0,1,0,0,8,489,467
51,boy,no,0,0,1,1,0,0,10,547,527
40,girl,yes,1,0,0,1,0,0,2,489,425
43,girl,no,0,0,1,1,0,0,15,478,434
9,boy,no,0,1,0,1,0,0,11,500,497
27,girl,yes,0,0,1,0,1,0,11,520,476
36,boy,no,0,0,1,1,0,0,17,434,431
41,girl,no,1,0,0,1,0,0,15,528,437
75,boy,yes,1,0,0,1,0,0,11,412,411
64,girl,no,0,0,1,1,0,0,19,513,463
43,boy,yes,0,0,1,0,1,0,15,405,380
20,girl,no,0,1,0,0,1,0,12,468,439
72,boy,no,0,0,1,1,0,0,16,506,485
62,girl,no,0,0,1,1,0,0,6,484,422
37,girl,no,0,0,1,1,0,0,13,500,447
58,boy,no,0,0,1,1,0,0,5,520,472
19,boy,yes,0,0,1,0,1,0,6,478,414
68,boy,no,0,0,1,1,0,0,8,484,465
34,girl,no,0,0,1,1,0,0,2,489,434
50,girl,no,0,1,0,1,0,0,12,559,468
45,boy,yes,0,0,1,0,1,0,3,399,416
73,girl,no,0,1,0,1,0,0,14,506,460
41,boy,no,0,0,1,1,0,0,8,506,439
1,boy,no,1,0,0,1,0,0,10,473,434
50,girl,yes,0,0,1,1,0,0,6,528,425
65,girl,yes,0,0,1,1,0,0,15,454,410
16,boy,yes,0,1,0,0,1,0,6,399,386
64,boy,no,0,1,0,1,0,0,5,468,419
26,girl,yes,1,0,0,0,1,0,15,405,410
26,boy,yes,0,1,0,0,1,0,6,494,428
78,boy,no,1,0,0,1,0,0,8,429,397
67,boy,yes,1,0,0,1,0,0,0,473,419
26,boy,yes,0,0,1,0,1,0,1,392,395
56,girl,no,1,0,0,1,0,0,3,473,413
41,boy,no,1,0,0,1,0,0,15,513,439
4,girl,no,0,0,1,1,0,0,0,513,422
65,girl,no,0,1,0,1,0,0,9,468,443
48,boy,yes,0,1,0,1,0,0,13,478,436
69,girl,no,0,0,1,1,0,0,6,559,497
11,girl,no,0,1,0,1,0,0,13,547,510
19,boy,no,0,0,1,0,1,0,6,528,428
68,boy,yes,0,1,0,0,1,0,10,463,414
76,boy,no,0,1,0,1,0,0,13,444,407
71,boy,no,0,0,1,1,0,0,6,536,483
3,girl,no,0,1,0,1,0,0,9,454,427
51,girl,no,0,1,0,1,0,0,5,484,447
13,girl,yes,0,0,1,1,0,0,4,478,448
45,girl,yes,1,0,0,0,1,0,12,434,405
57,boy,no,0,1,0,1,0,0,8,423,410
70,boy,yes,0,1,0,1,0,0,27,434,408
38,girl,yes,1,0,0,1,0,0,13,444,411
79,girl,no,0,1,0,1,0,0,12,520,450
26,boy,yes,0,0,1,0,1,0,1,444,425
57,boy,no,0,0,1,0,1,0,8,468,428
32,boy,yes,0,0,1,0,1,0,14,434,397
29,girl,yes,0,1,0,0,1,0,17,494,433
27,girl,yes,0,0,1,0,1,0,11,463,430
4,girl,no,1,0,0,1,0,0,8,418,448
32,boy,yes,1,0,0,0,1,0,3,384,358
3,girl,no,0,1,0,1,0,0,20,494,458
63,girl,no,0,1,0,1,0,0,7,626,510
7,girl,yes,0,1,0,0,1,0,3,423,403
34,boy,no,0,1,0,1,0,0,5,478,453
8,girl,no,1,0,0,1,0,0,13,444,433
13,boy,no,0,0,1,1,0,0,4,626,580
58,girl,no,0,1,0,1,0,0,3,423,428
76,girl,no,0,1,0,1,0,0,13,520,433
13,girl,yes,0,0,1,1,0,0,4,484,453
9,boy,yes,0,0,1,1,0,0,14,494,439
37,boy,yes,0,0,1,0,1,0,1,418,414
71,girl,no,0,0,1,1,0,0,6,459,400
73,girl,yes,0,0,1,1,0,0,1,439,422
62,girl,yes,0,1,0,1,0,0,4,412,395
15,girl,yes,0,0,1,0,1,0,21,449,408
22,girl,yes,0,0,1,0,1,0,3,576,497
22,girl,yes,0,0,1,0,1,0,3,576,503
71,girl,no,1,0,0,1,0,0,6,473,461
26,girl,no,1,0,0,0,1,0,15,429,453
76,girl,no,1,0,0,1,0,0,2,576,467
76,boy,no,0,0,1,1,0,0,22,520,437
51,girl,no,0,0,1,1,0,0,15,520,472
5,girl,no,0,0,1,1,0,0,8,576,518
57,girl,no,0,1,0,1,0,0,8,473,427
50,boy,no,0,1,0,1,0,0,12,559,465
74,boy,no,0,1,0,1,0,0,8,500,507
26,boy,yes,1,0,0,0,1,0,15,454,492
56,boy,yes,1,0,0,0,1,0,13,392,378
71,girl,yes,1,0,0,1,0,0,6,418,398
53,boy,no,1,0,0,1,0,0,3,449,410
21,boy,no,1,0,0,1,0,0,1,506,442
54,girl,no,0,1,0,1,0,0,7,484,440
33,boy,yes,1,0,0,0,1,0,6,339,388
10,girl,no,0,0,1,1,0,0,12,528,487
31,boy,yes,0,0,1,0,1,0,6,500,425
37,girl,no,0,1,0,1,0,0,0,478,422
64,girl,no,1,0,0,1,0,0,11,576,497
16,boy,yes,1,0,0,0,1,0,8,449,413
29,girl,yes,1,0,0,0,1,0,5,434,425
62,boy,yes,1,0,0,1,0,0,16,429,405
21,boy,no,0,0,1,1,0,0,14,478,450
42,girl,no,1,0,0,1,0,0,14,559,507
37,girl,no,0,0,1,1,0,0,13,536,451
11,boy,no,1,0,0,1,0,0,11,489,467
1,boy,no,0,1,0,1,0,0,9,478,455
32,boy,yes,1,0,0,0,1,0,2,513,439
27,boy,yes,1,0,0,0,1,0,0,449,421
67,boy,no,0,1,0,1,0,0,13,506,425
59,girl,no,0,1,0,1,0,0,8,454,424
21,girl,yes,0,1,0,0,1,0,15,520,437
5,girl,yes,1,0,0,1,0,0,8,439,431
3,boy,no,0,0,1,1,0,0,9,449,425
69,boy,no,1,0,0,1,0,0,16,536,443
76,boy,no,1,0,0,1,0,0,1,459,414
69,boy,yes,0,0,1,1,0,0,6,463,421
4,boy,no,0,1,0,1,0,0,7,459,418
42,boy,no,0,1,0,1,0,0,3,484,455
64,boy,no,0,0,1,1,0,0,19,513,448
33,boy,yes,0,1,0,0,1,0,5,484,447
51,girl,no,0,1,0,1,0,0,5,576,532
5,boy,no,1,0,0,1,0,0,8,439,402
9,boy,yes,0,0,1,1,0,0,13,528,461
22,girl,yes,0,1,0,0,1,0,7,520,451
73,boy,yes,1,0,0,1,0,0,19,602,451
56,girl,no,0,0,1,1,0,0,21,626,627
33,boy,yes,0,0,1,0,1,0,14,418,436
66,boy,yes,0,1,0,0,1,0,13,429,425
7,girl,no,0,1,0,1,0,0,3,506,448
70,girl,yes,1,0,0,1,0,0,10,459,422
35,boy,no,0,1,0,1,0,0,12,463,413
3,girl,yes,1,0,0,1,0,0,8,463,414
2,girl,yes,0,0,1,0,1,0,12,418,391
20,boy,yes,0,0,1,0,1,0,21,513,476
79,boy,no,1,0,0,1,0,0,13,559,483
9,boy,no,0,1,0,1,0,0,14,454,455
50,girl,no,0,0,1,1,0,0,12,626,460
58,girl,no,0,1,0,1,0,0,3,506,428
58,girl,no,1,0,0,1,0,0,3,513,437
15,girl,yes,0,0,1,0,1,0,21,478,456
14,girl,yes,0,1,0,0,1,0,1,473,427
11,boy,no,1,0,0,1,0,0,11,454,467
18,boy,yes,0,0,1,1,0,0,10,399,386
41,girl,no,0,0,1,1,0,0,18,520,442
63,girl,no,0,1,0,1,0,0,7,473,465
58,girl,no,0,1,0,1,0,0,3,547,460
78,girl,no,1,0,0,1,0,0,8,478,418
64,girl,yes,1,0,0,1,0,0,20,399,400
59,girl,no,1,0,0,1,0,0,0,520,434
21,boy,yes,1,0,0,1,0,0,1,536,453
60,girl,no,0,0,1,1,0,0,1,602,503
14,boy,yes,0,1,0,0,1,0,1,468,402
34,boy,yes,0,0,1,1,0,0,12,459,422
30,girl,no,1,0,0,0,1,0,10,494,427
19,boy,yes,1,0,0,0,1,0,6,439,427
23,boy,no,0,1,0,0,1,0,21,528,545
5,girl,yes,1,0,0,1,0,0,8,463,418
27,boy,yes,0,1,0,0,1,0,20,459,465
51,boy,no,1,0,0,1,0,0,11,473,439
71,girl,yes,0,0,1,1,0,0,6,528,453
56,girl,yes,0,0,1,1,0,0,21,602,431
21,boy,yes,0,1,0,0,1,0,5,528,463
25,boy,no,1,0,0,1,0,0,18,463,403
28,boy,yes,0,1,0,0,1,0,10,444,405
26,boy,yes,0,1,0,0,1,0,6,449,403
56,girl,yes,0,1,0,0,1,0,7,405,376
27,boy,yes,1,0,0,0,1,0,6,559,472
34,boy,yes,0,0,1,1,0,0,2,478,436
19,boy,yes,1,0,0,0,1,0,6,405,393
54,girl,yes,1,0,0,1,0,0,13,473,461
29,boy,yes,0,0,1,0,1,0,5,506,437
35,girl,no,0,1,0,1,0,0,12,500,428
71,boy,no,0,0,1,1,0,0,6,454,408
41,boy,no,0,1,0,0,1,0,16,468,439
37,girl,no,0,1,0,1,0,0,11,489,419
16,girl,yes,0,1,0,0,1,0,17,484,436
30,girl,yes,0,1,0,0,1,0,24,602,538
9,boy,no,1,0,0,1,0,0,8,449,425
78,girl,no,1,0,0,1,0,0,8,500,443
17,boy,no,0,0,1,1,0,0,5,547,470
64,girl,no,0,0,1,1,0,0,19,559,580
74,girl,no,1,0,0,1,0,0,13,459,443
8,boy,yes,1,0,0,1,0,0,12,528,447
66,girl,yes,0,1,0,1,0,0,13,468,416
61,girl,no,0,1,0,1,0,0,8,459,402
39,boy,yes,0,0,1,1,0,0,2,484,443
53,boy,yes,0,0,1,1,0,0,9,463,445
50,girl,yes,0,0,1,1,0,0,12,459,440
27,girl,yes,1,0,0,0,1,0,12,559,465
8,girl,yes,1,0,0,1,0,0,12,429,413
3,boy,yes,0,1,0,1,0,0,9,444,403
7,boy,yes,1,0,0,0,1,0,15,506,419
38,boy,yes,0,1,0,1,0,0,8,506,467
66,boy,no,1,0,0,1,0,0,8,463,395
59,girl,no,0,0,1,1,0,0,14,528,500
5,boy,no,0,1,0,1,0,0,8,506,419
15,girl,no,0,0,1,0,1,0,21,489,422
14,boy,no,0,1,0,0,1,0,1,500,439
24,girl,yes,1,0,0,0,1,0,6,412,397
79,girl,no,0,0,1,1,0,0,5,484,434
16,girl,yes,0,0,1,0,1,0,2,454,416
6,boy,yes,0,1,0,1,0,0,11,449,434
56,boy,no,0,1,0,0,0,1,7,423,400
34,girl,yes,0,0,1,1,0,0,12,494,436
18,girl,yes,1,0,0,0,1,0,10,449,413
58,boy,no,0,0,1,1,0,0,8,528,448
19,girl,yes,0,0,1,0,1,0,2,423,402
16,boy,yes,1,0,0,0,1,0,8,423,398
43,girl,no,1,0,0,1,0,0,3,473,433
48,girl,no,0,1,0,1,0,0,13,536,507
55,boy,yes,1,0,0,1,0,0,13,399,395
56,girl,no,1,0,0,1,0,0,13,412,384
70,boy,no,0,1,0,1,0,0,14,536,436
40,boy,yes,1,0,0,1,0,0,2,423,439
10,girl,no,1,0,0,1,0,0,3,576,472
22,boy,yes,0,1,0,0,1,0,7,449,421
28,girl,yes,0,0,1,0,1,0,3,454,443
62,boy,no,1,0,0,1,0,0,16,536,442
8,girl,no,0,0,1,1,0,0,13,484,424
66,girl,no,0,1,0,1,0,0,13,489,463
75,girl,no,1,0,0,1,0,0,13,576,442
15,boy,yes,0,0,1,0,1,0,21,463,410
8,boy,yes,0,1,0,1,0,0,12,484,414
9,girl,no,1,0,0,1,0,0,8,468,465
29,girl,yes,0,0,1,0,1,0,5,459,421
29,girl,no,0,0,1,0,1,0,5,528,465
73,boy,yes,1,0,0,1,0,0,19,559,463
28,girl,yes,0,0,1,0,1,0,2,412,400
23,girl,yes,0,0,1,0,1,0,0,528,450
75,girl,no,1,0,0,1,0,0,13,576,476
59,boy,no,1,0,0,1,0,0,0,513,436
57,girl,no,0,1,0,1,0,0,8,489,456
61,boy,no,0,0,1,1,0,0,7,478,430
5,girl,yes,0,1,0,1,0,0,8,418,422
20,girl,yes,1,0,0,0,1,0,4,454,424
72,boy,yes,0,1,0,0,1,0,10,449,424
27,girl,yes,0,1,0,0,1,0,10,494,440
25,girl,yes,0,1,0,0,1,0,2,484,437
25,girl,yes,0,0,1,1,0,0,12,454,418
63,boy,yes,0,0,1,1,0,0,7,520,461
15,boy,yes,0,0,1,0,1,0,12,489,437
8,boy,yes,0,1,0,1,0,0,12,478,437
68,girl,no,1,0,0,1,0,0,16,559,510
23,girl,no,1,0,0,0,1,0,20,626,538
30,boy,yes,0,1,0,0,1,0,24,559,507
52,girl,yes,0,0,1,1,0,0,14,473,418
28,girl,no,0,0,1,0,1,0,8,478,434
41,girl,no,1,0,0,1,0,0,15,559,497
27,girl,yes,1,0,0,0,1,0,6,602,461
58,boy,no,0,1,0,1,0,0,3,459,430
16,boy,yes,0,0,1,0,1,0,1,444,407
22,girl,yes,1,0,0,0,1,0,1,439,419
76,girl,no,0,0,1,1,0,0,22,434,395
8,boy,no,0,0,1,1,0,0,13,429,405
51,girl,no,1,0,0,1,0,0,13,506,474
19,boy,yes,0,0,1,0,1,0,2,506,433
12,girl,yes,1,0,0,1,0,0,20,449,447
66,boy,no,0,0,1,1,0,0,10,473,427
43,girl,yes,0,0,1,1,0,0,15,463,425
36,boy,no,0,1,0,1,0,0,14,484,463
63,girl,no,0,0,1,0,1,0,7,528,456
46,girl,no,0,1,0,1,0,0,0,434,414
28,girl,yes,1,0,0,0,1,0,7,626,522
15,girl,yes,0,0,1,0,1,0,12,478,421
32,girl,yes,1,0,0,0,1,0,2,423,403
36,girl,no,1,0,0,1,0,0,15,513,470
51,girl,no,0,0,1,1,0,0,16,500,460
26,boy,yes,0,0,1,0,1,0,1,473,428
27,boy,yes,0,0,1,0,1,0,11,459,437
2,boy,yes,0,1,0,1,0,0,17,449,414
30,girl,yes,0,1,0,0,1,0,24,626,443
35,boy,no,0,1,0,1,0,0,12,449,434
72,girl,yes,0,1,0,1,0,0,10,489,410
79,girl,yes,0,0,1,1,0,0,12,494,447
14,boy,yes,0,0,1,0,1,0,13,459,402
63,girl,no,1,0,0,1,0,0,6,500,450
44,boy,no,1,0,0,0,1,0,24,536,437
14,girl,yes,0,1,0,0,1,0,1,478,450
40,boy,yes,0,1,0,1,0,0,21,520,443
11,boy,yes,0,1,0,0,1,0,13,444,407
44,boy,no,0,1,0,0,1,0,0,454,434
33,girl,yes,0,0,1,0,1,0,1,459,442
76,girl,no,0,0,1,1,0,0,8,459,419
22,girl,yes,1,0,0,0,1,0,1,528,421
48,girl,no,1,0,0,1,0,0,4,489,453
36,boy,no,0,0,1,1,0,0,7,576,467
13,girl,no,0,1,0,1,0,0,6,520,460
5,boy,no,0,1,0,1,0,0,8,444,422
1,girl,no,1,0,0,0,1,0,10,439,442
